,Country,Gender,Game,Total Follower,Broadcast Hours,PaidStarPerWatchedHour,Character_Facet_Cont_Rigidity,Character_Facet_Cont_AchievementStriving,Personal_Values_Facet_Cont_Hedonism,Character_Facet_Cont_Dutifulness,Character_Cont_Conscientiousness,Character_Facet_Cont_Sympathy,Personal_Values_Facet_Cont_UniversalismTolerance,Temperament_Choleric,Self_Esteem_Cont_SEDiscrepancyResponsibility,Character_Facet_Cont_ArtisticInterests,Temperament_Sanguine,Character_Facet_Cont_Friendliness,Temperament_Diligent,Self_Esteem_Cont_SELevel,Character_Cont_Extraversion,Role_Director,Character_Facet_Cont_SelfConsciousness,Temperament_Energetic,Character_Facet_Cont_Adventurousness,Role_Craftsman,Self_Esteem_Cont_SELevelResponsibility,Self_Esteem_Cont_SEAspirationResponsibility,Role_Toastmaster,Personal_Values_Facet_Cont_PowerDominance,Role_Marshal,Self_Esteem_Cont_SELevelAchievements,Self_Esteem_Cont_SEDiscrepancySociability,Personal_Values_Cont_SelfEnhancement,Self_Esteem_Cont_SEAspiration,Role_Supplier,Character_Facet_Cont_Activity,Temperament_Stable,Personal_Values_Facet_Cont_PowerResources,Self_Esteem_Cont_SEDiscrepancyAchievements,Temperament_Melancholic,Character_Cont_Openness,Character_Facet_Cont_Anxiety,Role_Administrator,Character_Facet_Cont_Emotionality,Role_Innovator,Role_Partygoer,Self_Esteem_Cont_SEAspirationSociability,Role_Guru,Personal_Values_Facet_Cont_SelfDirectionThought,Temperament_Phlegmatic,Personal_Values_Facet_Cont_Reputation,Role_Guardian,Role_Keeper,Character_Facet_Cont_Tension,Character_Facet_Cont_Altruism,Personal_Values_Facet_Cont_SecuritySocietal,Self_Esteem_Cont_SEAspirationAchievements,Self_Esteem_Cont_SEAspirationOriginality,Personal_Values_Facet_Cont_Humility,Character_Facet_Cont_Orderliness,MBTI_grouped,Role_Manager,Personal_Values_Facet_Cont_Stimulation,Character_Cont_Neuroticism,Self_Esteem_Cont_SELevelConfidence,Self_Esteem_Cont_SEAspirationConfidence,Role_WiseMan,Self_Esteem_Cont_SEDiscrepancyConfidence,Role_Assistant,Self_Esteem_Cont_SEDiscrepancy,Personal_Values_Facet_Cont_ConformityRules,Self_Esteem_Cont_SEAspirationIntelligence,Self_Esteem_Cont_SELevelSociability,Role_Healer,Role_Operator,Self_Esteem_Cont_SEDiscrepancyAppearance,Personal_Values_Facet_Cont_ConformityInterpersonal,Character_Facet_Cont_Modesty,Self_Esteem_Cont_SEDiscrepancyOriginality,Character_Facet_Cont_Imagination,Role_Coach,Role_RightsDefender,Role_Philanthropist,Personal_Values_Facet_Cont_SelfDirectionAction,Role_Promoter,Personal_Values_Facet_Cont_SecurityPersonal,Personal_Values_Facet_Cont_UniversalismConcern,Role_Advisor,Self_Esteem_Cont_SELevelOriginality,Role_Analyst,Personal_Values_Cont_SelfTranscendence,Personal_Values_Facet_Cont_Achievement,Character_Facet_Cont_Trust,Temperament_Unstable,Character_Cont_Agreeableness,Role_Inventor,Personal_Values_Facet_Cont_BenevolenceCaring,Personal_Values_Facet_Cont_BenevolenceDependability,Character_Facet_Cont_Vulnerability,Character_Facet_Cont_ExcitementSeeking,Role_Designer,Role_Deputy,Personal_Values_Cont_OpennessToChange,PaidStarPerWatchedHour,Character_Facet_Cont_Morality,Character_Facet_Cont_Depression,Role_Strategist,Role_Inspector,Self_Esteem_Cont_SEAspirationAppearance,Character_Facet_Cont_SelfDiscipline,Self_Esteem_Cont_SEDiscrepancyIntelligence,Role_Companion,Character_Facet_Cont_Cooperation,Role_Commander,Role_Activist,Personal_Values_Facet_Cont_UniversalismNature,Role_Charismatic,Personal_Values_Facet_Cont_Tradition,Self_Esteem_Cont_SELevelAppearance,Character_Facet_Cont_Assertiveness,Character_Facet_Cont_Cautiousness,Role_Curator,Personal_Values_Cont_Conservation,Self_Esteem_Cont_SELevelIntelligence,Temperament_Centric
481,PH,Female,MLBB,124798,0,,0.63261614,0.34435889299999994,0.701132347,0.40105468899999996,0.448556229,0.326709149,0.587258936,0.25,0.41086983899999996,0.201753567,0.0,0.46378265700000004,0.375,0.598278615,0.444721789,0.5364845429999999,0.6308104920000001,0.125,0.494888417,0.712112561,0.587335514,0.580419757,0.64996023,0.34753333399999997,0.31296826699999997,0.285748764,0.49833063200000005,0.237176675,0.85562914,0.37635957299999995,0.5033126760000001,0.125,0.199316923,0.6156888460000001,0.5,0.371467893,0.38291305299999995,0.6339183310000001,0.599789709,0.41524051700000003,0.370852856,0.8356759990000001,0.281480666,0.27416801,0.25,0.47212766100000003,0.6892247290000001,0.405906593,0.38291305299999995,0.235240265,0.40685242899999996,0.896959466,0.8212427809999999,0.33968490100000004,0.29909350100000004,IST,0.21074258,0.523888971,0.627764517,0.389212231,0.770172372,0.28980148699999997,0.59063155,0.38676074200000005,0.69243968,0.386510156,0.72567684,0.6625294270000001,0.36336007600000003,0.586628513,0.437368524,0.51261944,0.5500857570000001,0.495902481,0.57136878,0.201343484,0.274144441,0.187971675,0.609411555,0.561754636,0.334947718,0.6509392270000001,0.316064187,0.591358698,0.528785582,0.268879579,0.298022754,0.357284018,0.375,0.22001456600000002,0.452885854,0.497531942,0.36702607200000004,0.7318636340000001,0.5706130110000001,0.5152177410000001,0.268034635,0.284838487,,0.494888417,0.717318707,0.464835426,0.578184368,0.8559478420000001,0.283347571,0.305774669,0.425525015,0.31850027399999997,0.392070119,0.26851069699999996,0.540950442,0.399739415,0.312312735,0.574703074,0.48866486600000003,0.40604270600000003,0.194157076,0.28654785899999996,0.71847584,0.25
482,PH,Male,MLBB,1611573,124,0.0029605716742235597,0.709059635,0.607939868,0.57895335,0.51564479,0.423052173,0.46199405299999996,0.45957941700000005,0.25,0.560650509,0.5737025410000001,0.75,0.431837411,0.0,0.605945245,0.602441994,0.515837594,0.444662844,0.25,0.6433971860000001,0.313570328,0.72760616,0.758569367,0.462593669,0.34486644299999997,0.681976611,0.563850167,0.519436948,0.29249287399999996,0.89516856,0.254449417,0.6399692920000001,0.625,0.32641421800000003,0.521001308,0.0,0.660991475,0.648530637,0.420876753,0.524467503,0.838189016,0.45204956,0.6519381360000001,0.426642701,0.203673548,0.5,0.35203886799999995,0.330369355,0.168958415,0.588384198,0.353621732,0.516022128,0.694727372,0.719361325,0.325584626,0.292128267,ENT,0.329937468,0.540581278,0.42201834899999996,0.617067592,0.7859605540000001,0.47969281399999997,0.52786787,0.165360815,0.37933980100000003,0.5545254310000001,0.854087272,0.8919410090000001,0.394553583,0.44724637899999997,0.423534764,0.659122988,0.640240872,0.555714943,0.597891654,0.10834225300000001,0.587912216,0.486788382,0.463084955,0.595651401,0.46266923299999996,0.306619817,0.311695277,0.764491659,0.46422196600000004,0.254682809,0.32219506600000003,0.46811274,0.125,0.277037744,0.639803927,0.5045036589999999,0.24336922100000002,0.764748702,0.5460486379999999,0.482114329,0.224903648,0.296619684,0.0029605716742235597,0.27684133899999996,0.648530637,0.5760812,0.404459458,0.77903459,0.5910384120000001,0.475344051,0.350553416,0.540403337,0.46815909299999997,0.42724562200000005,0.508591867,0.551702881,0.42597440299999995,0.809558393,0.431837411,0.520179163,0.244410684,0.29906097800000003,0.852340167,0.125
483,PH,Male,,80841,81,0.008172043010752689,0.46308565700000004,0.432785222,0.599347599,0.45143771299999996,0.43869095799999996,0.30866213800000003,0.6892142729999999,0.0,0.549965414,0.48322834200000003,0.25,0.625252931,0.375,0.610635487,0.37447937200000003,0.559971662,0.456394105,0.125,0.488314319,0.575657737,0.7094228029999999,0.854759432,0.54131638,0.343869627,0.47981441,0.532779174,0.504853288,0.303812782,0.879865276,0.418786669,0.419907091,0.375,0.311019859,0.457711485,0.25,0.512723081,0.640422707,0.50954674,0.461579302,0.661500127,0.61760105,0.805738877,0.6933269540000001,0.14028739,0.5,0.22998396399999999,0.585007178,0.49972846,0.562668656,0.360933779,0.38319959600000003,0.8600667259999999,0.8442374559999999,0.33185396699999997,0.22151302399999998,INT,0.386983691,0.576824778,0.46788990799999997,0.59910601,0.782533765,0.7791844370000001,0.463043188,0.513896068,0.252507561,0.48072410600000004,0.8734782259999999,0.7725041770000001,0.665400739,0.731700461,0.502444321,0.602552933,0.459044426,0.599814783,0.44284272,0.45207531,0.6460871770000001,0.515810715,0.440773035,0.65125762,0.51443149,0.347684108,0.566026248,0.742689387,0.6438687160000001,0.27349529300000003,0.31590715399999997,0.37303934200000005,0.125,0.433602205,0.838999897,0.505612327,0.285316244,0.41026875799999996,0.403988939,0.6513993339999999,0.591785244,0.304309216,0.008172043010752689,0.36977203,0.640422707,0.7609353040000001,0.665190511,0.48389603299999995,0.312301334,0.470195659,0.524206873,0.42566724,0.37313977,0.491278967,0.509109015,0.419496309,0.314377945,0.806563195,0.625252931,0.569078152,0.368930365,0.30435703399999997,0.7709466559999999,0.25
484,PH,Male,MLBB,198000,107,0.002684756322498668,0.47953887700000003,0.5037898160000001,0.519045683,0.612076398,0.38309280700000004,0.25004328,0.585393175,0.0,0.5589777020000001,0.41773105299999996,0.0,0.46520970100000003,0.75,0.555658401,0.414075807,0.534450967,0.357083427,0.5,0.571971916,0.700452099,0.657526236,0.820852908,0.650720917,0.34153214200000004,0.43378579700000003,0.547101525,0.469155589,0.302808864,0.9148843809999999,0.33261911,0.59700326,0.125,0.318603877,0.670456461,0.25,0.47314100299999995,0.63590313,0.54801625,0.423876816,0.648465989,0.481347484,0.7682244909999999,0.429246012,0.203673548,0.25,0.228343081,0.597518115,0.36976001299999994,0.5868323320000001,0.243356906,0.384868194,0.732189833,0.740279515,0.322592592,0.413807541,INT,0.272172442,0.336386656,0.541284404,0.680417285,0.7908815859999999,0.5150117160000001,0.453499479,0.424870742,0.305041627,0.5906783210000001,0.8270691659999999,0.8339241890000001,0.523759863,0.732345513,0.593300257,0.573219286,0.574266892,0.530242301,0.554801446,0.22529281899999998,0.47345740399999997,0.318738228,0.420082169,0.673159848,0.342578106,0.26932375399999997,0.400797805,0.673289714,0.607713092,0.229409279,0.321314954,0.443441219,0.125,0.241543234,0.73795814,0.482926556,0.252491851,0.6657727370000001,0.520974069,0.70724905,0.392728986,0.302699636,0.002684756322498668,0.332604302,0.63590313,0.619883069,0.589153287,0.7529101779999999,0.41567138600000003,0.466703848,0.467303356,0.487802612,0.41569254200000005,0.409440075,0.497530704,0.538506546,0.38632849999999996,0.7233945209999999,0.46520970100000003,0.51871484,0.206058023,0.301182435,0.7810078109999999,0.625
485,PH,Male,Grand Theft Auto V,37413,168,0.005549978216809047,0.574381028,0.505570534,0.563859757,0.54638384,0.44636268100000004,0.30044531399999996,0.434891195,0.25,0.49035132299999995,0.517071021,0.0,0.533446847,0.125,0.47989818,0.469539461,0.582651948,0.341053049,0.125,0.503327614,0.6745873859999999,0.855923049,0.640180584,0.740198426,0.33009654,0.481166858,0.38099483700000003,0.445519538,0.29512015399999997,0.856296067,0.5744469720000001,0.58080332,0.5,0.315754907,0.43963272700000006,0.25,0.501485741,0.6336159720000001,0.687983727,0.538632471,0.667886628,0.625980725,0.40702428,0.591574061,0.19443873899999997,0.0,0.266031552,0.683715463,0.57364042,0.5280936860000001,0.508685129,0.509754516,0.486765121,0.8402955129999999,0.333360807,0.41206836399999996,INT,0.539375378,0.5329786639999999,0.605504587,0.601106426,0.785760958,0.642553798,0.482556298,0.5854585929999999,0.305187449,0.584992175,0.828385666,0.787057628,0.743905424,0.605730112,0.5509351,0.639570332,0.417406375,0.519325455,0.519586935,0.33679573799999996,0.643332539,0.511409112,0.679044531,0.6736341920000001,0.523278803,0.339494833,0.63516266,0.776257454,0.741150038,0.22762016100000002,0.31027203800000003,0.41537361899999997,0.75,0.421361108,0.6844818140000001,0.343442246,0.268605631,0.587191838,0.517080471,0.750930181,0.456951678,0.301338798,0.005549978216809047,0.541428087,0.6336159720000001,0.667816447,0.575848433,0.7005882609999999,0.5436259170000001,0.499476022,0.6897860809999999,0.401615371,0.550479493,0.654192184,0.46709713399999997,0.61018323,0.332121727,0.6558964110000001,0.533446847,0.669526414,0.36660087,0.31065519,0.782435753,0.625
486,PH,Male,MLBB,819921,93,0.002056104791249872,0.55888839,0.577640128,0.39240239600000004,0.688089086,0.52549878,0.402045194,0.812779252,0.0,0.5356237939999999,0.49902106399999996,0.5,0.297491847,0.0,0.507739889,0.50934112,0.749284305,0.443474875,0.0,0.557664881,0.44458230000000004,0.6886142270000001,0.8144885709999999,0.549188615,0.333137908,0.660411427,0.595880812,0.555300256,0.296142072,0.8874141870000001,0.49426058,0.604400025,1.0,0.32081763399999996,0.56084762,0.0,0.49198283200000004,0.527930828,0.592875164,0.592782696,0.718290475,0.6728871259999999,0.7823015409999999,0.674558952,0.306980746,0.5,0.314447958,0.550033577,0.455840039,0.628005527,0.409214129,0.45202802700000005,0.900455074,0.7344673079999999,0.33621063799999995,0.47472583700000004,INT,0.44999732200000003,0.583454065,0.42201834899999996,0.512608515,0.7934442709999999,0.637666241,0.474033349,0.379483151,0.34196816,0.5800172379999999,0.7871251220000001,0.808657555,0.524859121,0.621624003,0.44401100200000004,0.544734594,0.556993548,0.564413261,0.532052255,0.46032140200000005,0.681661211,0.659209243,0.403916765,0.7274577640000001,0.345422195,0.40725444,0.5039373079999999,0.7420521999999999,0.5903151999999999,0.24097457600000002,0.321795118,0.538174359,0.5,0.422271665,0.6797023109999999,0.580117722,0.319549685,0.45337448,0.535041938,0.49794431100000003,0.48150914899999997,0.315966462,0.002056104791249872,0.41811055799999997,0.527930828,0.7540514629999999,0.6876828009999999,0.6824606329999999,0.491334991,0.473930256,0.522692779,0.261742491,0.453124976,0.47202695100000003,0.5122507079999999,0.408960615,0.373415958,0.748463465,0.297491847,0.713409272,0.537813702,0.301971647,0.799722335,0.5
487,PH,Female,The Last of Us: Part II,172969,107,0.006228333039544039,0.561336043,0.37881366,0.547941679,0.567108155,0.49674301,0.38937515100000003,0.552732998,0.0,0.3493456,0.466689287,0.25,0.5444855120000001,0.375,0.704624933,0.39702713799999995,0.660348157,0.536922865,0.125,0.618865123,0.646709076,0.612115263,0.625672042,0.601269431,0.35727234,0.48734340000000004,0.24414182899999998,0.45688483399999996,0.242600425,0.875690381,0.518295128,0.550334122,0.375,0.209312794,0.553511469,0.25,0.475691222,0.49584211799999994,0.652205545,0.483922123,0.57259434,0.5792592320000001,0.882479591,0.649759834,0.244408323,0.5,0.36058655,0.7720324140000001,0.615252502,0.49584211799999994,0.354062321,0.48051618100000004,0.883966041,0.763816915,0.340927759,0.587106483,IST,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.612331946,0.525720788,0.528584576,0.6320441139999999,0.461981271,0.787775943,0.571737641,0.603614553,0.714987533,0.474618208,0.49947734200000005,0.620583673,0.586408102,0.433483426,0.5037116460000001,0.533438607,0.484468904,0.582030457,0.651607704,0.60352182,0.622552397,0.593427358,0.6784150729999999,0.722407255,0.264304293,0.29850733399999996,0.505870826,0.125,0.413804347,0.6867409459999999,0.566174238,0.349978687,0.628771388,0.63544116,0.620921439,0.519183838,0.279882428,0.006228333039544039,0.618865123,0.663352775,0.77025259,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.543925957,0.328975769,0.444177572,0.439391983,0.594737106,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114,0.41801713799999995,0.291647835,0.74286248,0.25
488,PH,Male,MLBB,242987,85,0.007815830609634788,0.511727191,0.541571068,0.432336344,0.483228117,0.386178896,0.45610829799999997,0.47292300200000004,0.0,0.539646769,0.463241931,0.5,0.384763426,0.0,0.43917784200000004,0.493714838,0.551995647,0.39908640799999995,0.0,0.48538088100000004,0.363199754,0.700007206,0.736591993,0.43702418600000004,0.340799686,0.495502685,0.666503224,0.498343329,0.292940555,0.8988985540000001,0.291337005,0.530197651,1.0,0.31462705399999996,0.439412422,0.0,0.497642779,0.547755998,0.376336633,0.40982771,0.6959368159999999,0.635872976,0.8282402870000001,0.525904746,0.22612515100000002,0.5,0.290217916,0.352740006,0.271048148,0.549043404,0.40814994299999996,0.474494728,0.688214454,0.761628155,0.335055592,0.34607979200000005,ENT,0.24982066,0.422084048,0.321100917,0.62134758,0.8160580390000001,0.630227168,0.52757097,0.307100543,0.203673548,0.525006002,0.8110625929999999,0.768817445,0.43074438600000003,0.641150935,0.47347421700000003,0.50748339,0.53354198,0.514719636,0.574401655,0.352137992,0.649647601,0.499080741,0.44296181799999995,0.6833004779999999,0.44490215899999996,0.372210927,0.319778359,0.690521721,0.39324897,0.315575014,0.321754917,0.301394729,0.5,0.42287709799999995,0.676668391,0.482926556,0.430766806,0.47633809,0.5597799720000001,0.41125492700000005,0.53133979,0.310348707,0.007815830609634788,0.468086289,0.547755998,0.576356819,0.52859062,0.706048867,0.42490623899999996,0.516923825,0.415891798,0.586015872,0.24160252699999998,0.37837332,0.50491615,0.325415805,0.39976809999999996,0.7173837,0.384763426,0.5192956989999999,0.398605334,0.302910456,0.7952915,0.5
489,PH,Female,Worms Zone,188460,117,0.0022312143100253375,0.440624719,0.52484942,0.651256166,0.703045367,0.5202526679999999,0.274460644,0.642497691,0.0,0.325065223,0.673596443,0.5,0.40840026100000004,0.5,0.7258637809999999,0.328354456,0.596633208,0.401173104,0.0,0.529310701,0.53138303,0.637278282,0.671336907,0.436857568,0.344891995,0.415541006,0.407976215,0.516339063,0.244498711,0.9141240509999999,0.34887415,0.543816607,0.5,0.198642388,0.5730400999999999,0.5,0.433392202,0.5480897229999999,0.49174116100000004,0.388648325,0.459009464,0.45987365700000005,0.915671098,0.554709309,0.20647049399999998,1.0,0.40020293,0.637144361,0.478407683,0.5480897229999999,0.351016239,0.38605538100000003,0.8724472259999999,0.771121983,0.338284656,0.49626754100000003,IST,0.227093275,0.528034427,0.417475427,0.45506348,0.43027980600000004,0.504846699,0.658250442,0.38864290799999995,0.43242263,0.45310571,0.690298448,0.632326052,0.42426670299999997,0.731604582,0.49593973700000005,0.490600999,0.480802568,0.485776035,0.41487404,0.5274929660000001,0.39248431799999994,0.36509193,0.554922904,0.558137207,0.66891125,0.68161791,0.42623772,0.592902784,0.558141085,0.279172214,0.301348829,0.430349453,0.0,0.36253991,0.6148048629999999,0.503442808,0.34572026200000006,0.597999992,0.48660466,0.467083882,0.495019734,0.29306754399999996,0.0022312143100253375,0.529310701,0.50811036,0.691845574,0.879843265,0.812794902,0.408807514,0.271656826,0.36259057,0.300647069,0.282399845,0.24253260199999999,0.56571078,0.2247974,0.317278406,0.57123519,0.5185307720000001,0.45191128700000005,0.351551761,0.285731611,0.768527211,0.0
490,PH,Male,MLBB,98345,87,0.00011575860472295107,0.532444093,0.496207174,0.362288426,0.6052309370000001,0.444283391,0.422779631,0.53636331,0.0,0.565642569,0.4913188,0.0,0.532743723,0.75,0.494010861,0.43260523700000003,0.499906311,0.422979624,0.5,0.614017396,0.5673270579999999,0.384459575,0.761291464,0.566577558,0.330403479,0.53079567,0.47226895799999996,0.526404025,0.293463457,0.8591562359999999,0.306344766,0.515776161,0.125,0.318309642,0.5297667660000001,0.25,0.595998665,0.488274321,0.531396821,0.558940132,0.6686309739999999,0.39518231,0.731755048,0.45559234600000004,0.39115356700000004,0.25,0.45368791399999997,0.56162395,0.328116329,0.5623755579999999,0.318049607,0.351723575,0.7089705079999999,0.792028299,0.33179443,0.403965343,INT,0.336252315,0.550600746,0.5596330279999999,0.687500333,0.8494113999999999,0.494388328,0.371457707,0.323016853,0.5492634129999999,0.562593288,0.8047184820000001,0.807128465,0.518720169,0.5680365279999999,0.637260876,0.475259225,0.591113385,0.61280249,0.522955022,0.162843381,0.46769197700000004,0.36313605600000004,0.5601865770000001,0.568224547,0.367295315,0.465255727,0.444834881,0.768177003,0.6860386690000001,0.268884512,0.320378547,0.502715135,0.125,0.217532484,0.734074585,0.475898098,0.27696613800000003,0.552333307,0.551787326,0.7403717129999999,0.267347334,0.30272339,0.00011575860472295107,0.20459050399999998,0.488274321,0.67713635,0.531188662,0.715747878,0.435116864,0.504871879,0.39547032,0.38322273700000004,0.5371522910000001,0.423483509,0.468708895,0.601464742,0.310661382,0.7298755809999999,0.532743723,0.575895626,0.16280228,0.29950040000000006,0.777410589,0.625
491,PH,Male,MLBB,3956774,141,0.003476371074274513,0.579229645,0.5012358179999999,0.40171457899999996,0.624853036,0.612857546,0.421216957,0.57802808,0.5,0.5653003639999999,0.605052853,1.0,0.605321459,0.0,0.48241193299999996,0.6165123339999999,0.670478626,0.5027456889999999,0.5,0.6715360640000001,0.27183140000000006,0.725506717,0.734815606,0.436126195,0.335180587,0.93993602,0.436073785,0.561928278,0.304101148,0.8449745390000001,0.379694708,0.6552999820000001,0.5,0.304082966,0.62988583,0.0,0.605500253,0.47509801799999996,0.539078756,0.556505825,0.666764192,0.44142231200000004,0.748366447,0.508858586,0.33742863,0.5,0.277420458,0.42406831899999997,0.27275329800000003,0.6424731779999999,0.30012557100000004,0.47507892799999996,0.85035027,0.708177142,0.332667772,0.595902045,ENT,0.43950564200000003,0.530999196,0.43119266100000003,0.44489817200000004,0.757229888,0.41887612,0.797777863,0.145688953,0.459879627,0.5026491670000001,0.8303732229999999,0.7850863090000001,0.35406453200000004,0.39067208,0.461116856,0.41015785899999996,0.659787185,0.480974099,0.618397005,0.23316575,0.5282565220000001,0.614465276,0.721546241,0.555381066,0.28943649,0.456306341,0.389202754,0.804108611,0.53206103,0.21968705,0.323231677,0.499906726,0.0,0.308350666,0.526428498,0.543008362,0.475391715,0.63576548,0.607337876,0.3967172,0.19050525699999998,0.30839957100000004,0.003476371074274513,0.426014825,0.47509801799999996,0.654818012,0.51325568,0.658055215,0.60270395,0.458528954,0.347298029,0.48129985700000005,0.585454379,0.376185524,0.367811093,0.429647526,0.31832716,0.699994187,0.605321459,0.490656789,0.401650128,0.309285455,0.793180083,0.0
492,PH,Male,MLBB,247340,113,0.00018410636087476823,0.675789357,0.615209604,0.53952537,0.394539233,0.5195776320000001,0.458552707,0.611365921,0.5,0.590852713,0.560589971,0.25,0.490208414,0.125,0.473345184,0.5276581920000001,0.584913702,0.549012271,0.375,0.53434888,0.49888187700000003,0.698483101,0.7015826609999999,0.61612657,0.33913790299999996,0.652338042,0.42157761,0.597511702,0.30334326100000003,0.897962604,0.473007867,0.5693209260000001,0.125,0.31394115699999997,0.498698476,0.25,0.611616907,0.749681027,0.65564939,0.604157582,0.709609198,0.47978567899999996,0.719940185,0.549856256,0.316930738,0.0,0.460092392,0.592135246,0.420517488,0.573391117,0.44221778,0.351723575,0.835773304,0.7906327940000001,0.314284875,0.40464133799999996,INT,0.552474955,0.516815929,0.587155963,0.542265904,0.883032385,0.5275771229999999,0.55849824,0.351490604,0.56880862,0.576308165,0.807811539,0.71028947,0.58406926,0.474424292,0.596774601,0.6248709570000001,0.5601702820000001,0.6115445039999999,0.502024825,0.220285554,0.579714127,0.539094277,0.585965573,0.5889861679999999,0.451347354,0.5534575270000001,0.569363188,0.673334427,0.7613066820000001,0.23960704800000002,0.322723542,0.4995708,0.375,0.32598684899999997,0.649370397,0.47560904200000004,0.24354747,0.674941997,0.48739144700000003,0.68147293,0.263647105,0.30104759999999997,0.00018410636087476823,0.408808347,0.749681027,0.70802782,0.522507999,0.418912868,0.47178974100000004,0.493359659,0.505131367,0.229658902,0.723260557,0.567475697,0.420071178,0.6628971220000001,0.27963321,0.6840615320000001,0.490208414,0.6742639490000001,0.30325894800000003,0.311096055,0.800452249,0.25
493,PH,Male,MLBB,133919,188,0.03569424964936886,0.698733565,0.7356363859999999,0.384351039,0.41067351,0.534327869,0.35106934100000003,0.332168436,0.5,0.5284846879999999,0.5546306879999999,0.75,0.472964341,0.125,0.539614815,0.62251176,0.5652790289999999,0.43857056200000005,0.625,0.6533737829999999,0.28637180100000004,0.7548654140000001,0.852994258,0.447833771,0.33922865799999996,0.810314891,0.614552379,0.34290228700000003,0.287826491,0.888052623,0.29213144399999996,0.7120095209999999,0.25,0.32079077300000003,0.5405012379999999,0.0,0.660570721,0.7079373940000001,0.486354341,0.591696247,0.720070598,0.38578489200000005,0.8076717959999999,0.42212737,0.330818514,0.25,0.508838372,0.376653599,0.19173476,0.600051529,0.25305782,0.399443292,0.684399407,0.847984315,0.320436863,0.31994122199999997,ENT,0.37971764399999997,0.523064998,0.458715596,0.536768038,0.652497332,0.394609507,0.472892534,0.118246677,0.43101409799999996,0.5225009270000001,0.84914787,0.8616566940000001,0.348850207,0.380272492,0.532359201,0.5219413589999999,0.679810885,0.57820681,0.471660794,0.108069156,0.502870765,0.502369799,0.455918859,0.539738522,0.572824628,0.46497626700000005,0.334861027,0.802011788,0.514045958,0.207415498,0.31974046,0.418810636,0.0,0.23701481300000002,0.555286104,0.394596075,0.158960165,0.9372260040000001,0.6033967029999999,0.44935354200000005,0.13790452,0.309115462,0.03569424964936886,0.29438182399999996,0.7079373940000001,0.6013283429999999,0.430130241,0.6760189240000001,0.535000673,0.495306746,0.316722041,0.336685048,0.5923842220000001,0.38322263,0.43914952799999996,0.530595948,0.385013977,0.665595662,0.472964341,0.733680146,0.26118006,0.308491991,0.781746822,0.125
494,PH,Male,Dota 2,141851,154,0.010176045588684237,0.39778844,0.529836795,0.325468887,0.367475568,0.355070263,0.155554014,0.62336788,0.0,0.566318746,0.344348311,0.25,0.271424522,0.375,0.774270751,0.35546585,0.502874414,0.275213269,0.125,0.493111385,0.7292735709999999,0.548682361,0.8300361829999999,0.6110002,0.32705348100000003,0.31344909600000004,0.358486835,0.32612054100000004,0.29862188100000003,0.874028789,0.397675991,0.492325675,0.375,0.32248812,0.546013251,0.25,0.38463727200000003,0.595658951,0.497249116,0.360485149,0.553326746,0.612072716,0.68451413,0.502341203,0.37030680200000005,0.5,0.317428122,0.5913210870000001,0.493873933,0.5233696529999999,0.49420689799999995,0.44345608200000003,0.8555101140000001,0.70275913,0.32756297,0.441201699,IST,0.27175711399999997,0.34386572200000004,0.513761468,0.72852826,0.88970872,0.6335207039999999,0.426710019,0.621855107,0.33841643200000004,0.591640106,0.765785465,0.731673641,0.605355822,0.846187822,0.41006437700000004,0.413611002,0.440037003,0.514504885,0.39994814799999995,0.39882378799999996,0.526637719,0.343354528,0.577509419,0.6700224029999999,0.317311536,0.41271294700000005,0.448393466,0.733122148,0.5355183729999999,0.25730171,0.314125318,0.279112245,0.125,0.409875974,0.692512742,0.430669315,0.455843016,0.648968228,0.24807309,0.6199459310000001,0.652856509,0.298478691,0.010176045588684237,0.486052076,0.595658951,0.571352113,0.614566422,0.637831371,0.236193724,0.500870193,0.565968895,0.43237502200000005,0.270438872,0.43508320799999994,0.42478301700000004,0.388505503,0.357855287,0.506106849,0.271424522,0.511798277,0.304728517,0.305376201,0.785324081,0.25
